Serial Number,ESN,Static IP Address,Location ID,Model ,Connection Status,Last Connected Timestamp,Confirm Connection 4/24,Username
675801,A100000941E498,10.60.52.26,,Systech 7700CS,Active,No connections in last 3 months,NO,9172611313@tsp17.sprintpcs.com
688787,A1000009426304,10.60.52.1,,Systech 7710CS,Active,No connections in last 3 months,NO,5007214809@tsp17.sprintpcs.com
669088,A1000009410298,10.60.0.202,,Systech 7710CS,Active,2/28/2018 16:49,NO,5666912982@tsp17.sprintpcs.com
742832,A100000945068C,10.60.1.234,,Systech 7710CS,Active,No connections in last 3 months,NO,5665292062@tsp17.sprintpcs.com
751675,A100000944F1C1,10.60.53.58,,Systech 7710CS,Active,No connections in last 3 months,NO,6466124537@tsp18.sprintpcs.com
692481,A100000942970E,10.60.53.55,,Systech 7710CS,Active,12/13/2017 2:14,NO,9176630319@tsp17.sprintpcs.com
668720,A100000941AA41,10.60.53.54,,Systech 7710CS,Active,No connections in last 3 months,NO,9176630106@tsp18.sprintpcs.com
681318,A1000009420B30,10.60.53.50,,Systech 7710CS,Active,No connections in last 3 months,NO,9177681327@tsp17.sprintpcs.com
692524,A100000942974A,10.60.2.227,,Systech 7710CS,Active,No connections in last 3 months,NO,9177681181@tsp17.sprintpcs.com
692541,A100000942972D,10.60.2.232,,Systech 7710CS,Active,No connections in last 3 months,NO,9177681179@tsp18.sprintpcs.com
653869,A1000009410854,10.60.2.230,,Systech 7710CS,Active,No connections in last 3 months,NO,9177681169@tsp17.sprintpcs.com
650667,A100000940C618,10.60.53.44,,Systech 7710CS,Active,No connections in last 3 months,NO,9173329947@tsp18.sprintpcs.com
705960,A100000942DF0C,10.60.53.42,,Systech 7710CS,Active,No connections in last 3 months,NO,9172618146@tsp17.sprintpcs.com
705953,A1000009414C5E,10.60.53.43,,Systech 7710CS,Active,No connections in last 3 months,NO,9172618137@tsp18.sprintpcs.com
743023,A100000944FD8A,10.60.53.41,,Systech 7710CS,Active,No connections in last 3 months,NO,9176049281@tsp18.sprintpcs.com
688840,A100000942228C,10.60.2.224,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723102@tsp18.sprintpcs.com
692579,A100000942991F,10.60.2.223,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723088@tsp17.sprintpcs.com
688915,A10000094222C6,10.60.2.219,,Systech 7710CS,Active,3/7/2018 15:04,NO,9172723038@tsp17.sprintpcs.com
681761,A10000094209C8,10.60.2.215,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723005@tsp17.sprintpcs.com
650676,A100000940C60F,10.60.53.38,,Systech 7710CS,Active,No connections in last 3 months,NO,9172722572@tsp18.sprintpcs.com
705989,A1000009414D28,10.60.53.33,,Systech 7710CS,Active,No connections in last 3 months,NO,9174506465@tsp18.sprintpcs.com
705931,A100000942DE86,10.60.82.117,,Systech 7710CS,Active,No connections in last 3 months,NO,9175542403@tsp17.sprintpcs.com
648697,A1000009407BD8,10.60.53.31,,Systech 7710CS,Active,No connections in last 3 months,NO,9178589791@tsp17.sprintpcs.com
706110,A100000942DD17,10.60.2.205,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584419@tsp17.sprintpcs.com
706063,A100000942DD5E,10.60.2.213,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584407@tsp17.sprintpcs.com
742988,A1000009442301,10.60.2.208,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584405@tsp17.sprintpcs.com
742851,A1000009442337,10.60.2.196,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584397@tsp17.sprintpcs.com
742982,A100000943EFB3,10.60.2.201,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584386@tsp17.sprintpcs.com
742924,A10000094422D3,10.60.2.202,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584384@tsp17.sprintpcs.com
742947,A10000094422CB,10.60.2.204,,Systech 7710CS,Active,No connections in last 3 months,NO,9178583439@tsp17.sprintpcs.com
743009,A100000943CFEE,10.60.2.190,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584339@tsp18.sprintpcs.com
742848,A1000009442303,10.60.2.187,,Systech 7710CS,Active,12/26/2017 10:48,NO,9178584328@tsp18.sprintpcs.com
742954,A100000944232C,10.60.2.193,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584325@tsp18.sprintpcs.com
706016,A1000009414D13,10.60.2.188,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584321@tsp18.sprintpcs.com
706035,A100000942DDE4,10.60.2.184,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584219@tsp18.sprintpcs.com
706060,A100000942DC24,10.60.2.179,,Systech 7710CS,Active,No connections in last 3 months,NO,9178584141@tsp18.sprintpcs.com
742833,A10000094422C2,10.60.2.171,,Systech 7710CS,Active,No connections in last 3 months,NO,9174502208@tsp17.sprintpcs.com
742873,A1000009442354,10.60.2.135,,Systech 7710CS,Active,No connections in last 3 months,NO,9174502057@tsp18.sprintpcs.com
742881,A1000009442314,10.60.2.140,,Systech 7710CS,Active,No connections in last 3 months,NO,9174502051@tsp18.sprintpcs.com
742869,A1000009442353,10.60.2.138,,Systech 7710CS,Active,No connections in last 3 months,NO,9174502029@tsp18.sprintpcs.com
742795,A1000009442335,10.60.2.139,,Systech 7710CS,Active,No connections in last 3 months,NO,9174502009@tsp18.sprintpcs.com
742904,A1000009442348,10.60.2.156,,Systech 7710CS,Active,No connections in last 3 months,NO,9174501830@tsp18.sprintpcs.com
742811,A1000009442300,10.60.2.157,,Systech 7710CS,Active,No connections in last 3 months,NO,9174501629@tsp18.sprintpcs.com
742886,A10000094422F9,10.60.2.158,,Systech 7710CS,Active,No connections in last 3 months,NO,9174501606@tsp18.sprintpcs.com
712186,A100000943CFC1,10.60.2.133,,Systech 7710CS,Active,2/1/2018 16:00,NO,9176731838@tsp17.sprintpcs.com
712191,A100000943D03D,10.60.2.132,,Systech 7710CS,Active,No connections in last 3 months,NO,9176731780@tsp17.sprintpcs.com
712180,A100000943CFE8,10.60.2.125,,Systech 7710CS,Active,No connections in last 3 months,NO,9176731375@tsp17.sprintpcs.com
712219,A100000943D043,10.60.2.123,,Systech 7710CS,Active,No connections in last 3 months,NO,9174074178@tsp17.sprintpcs.com
712203,A100000943CFCD,10.60.2.115,,Systech 7710CS,Active,No connections in last 3 months,NO,9176873665@tsp17.sprintpcs.com
699677,A100000942C6CB,10.60.2.103,,Systech 7710CS,Active,No connections in last 3 months,NO,9177213276@tsp18.sprintpcs.com
699593,A100000942DE7A,10.60.2.100,,Systech 7710CS,Active,No connections in last 3 months,NO,9177213177@tsp18.sprintpcs.com
699721,A100000942E118,10.60.2.95,,Systech 7710CS,Active,No connections in last 3 months,NO,9177213169@tsp18.sprintpcs.com
699810,A100000942E143,10.60.2.106,,Systech 7710CS,Active,No connections in last 3 months,NO,9177213038@tsp18.sprintpcs.com
699948,A100000942DEB5,10.60.53.25,,Systech 7710CS,Active,No connections in last 3 months,NO,9173092728@tsp18.sprintpcs.com
699930,A100000942DF1D,10.60.2.94,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531788@tsp18.sprintpcs.com
699929,A100000942DEF5,10.60.2.92,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531748@tsp18.sprintpcs.com
699822,A100000942DFB9,10.60.2.91,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531739@tsp18.sprintpcs.com
699787,A100000942E0F7,10.60.2.77,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531575@tsp17.sprintpcs.com
699809,A100000942E0F5,10.60.2.81,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531568@tsp18.sprintpcs.com
699877,A100000942E00B,10.60.2.75,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531550@tsp17.sprintpcs.com
699437,A100000942C630,10.60.2.73,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531516@tsp17.sprintpcs.com
699418,A100000942C635,10.60.2.104,,Systech 7710CS,Active,No connections in last 3 months,NO,9175531451@tsp18.sprintpcs.com
699833,A100000942DFE2,10.60.2.59,,Systech 7710CS,Active,No connections in last 3 months,NO,9175499215@tsp17.sprintpcs.com
699819,A100000942DFDE,10.60.2.63,,Systech 7710CS,Active,No connections in last 3 months,NO,9175499199@tsp18.sprintpcs.com
699501,A100000942C677,10.60.2.48,,Systech 7710CS,Active,No connections in last 3 months,NO,9175499019@tsp17.sprintpcs.com
699635,A100000942C57B,10.60.2.52,,Systech 7710CS,Active,No connections in last 3 months,NO,9175498995@tsp18.sprintpcs.com
699946,A100000942DED5,10.60.2.51,,Systech 7710CS,Active,No connections in last 3 months,NO,9175498962@tsp18.sprintpcs.com
699494,A100000942DE55,10.60.2.36,,Systech 7710CS,Active,No connections in last 3 months,NO,9175498885@tsp18.sprintpcs.com
699667,A100000942C582,10.60.2.37,,Systech 7710CS,Active,No connections in last 3 months,NO,9175498829@tsp17.sprintpcs.com
699596,A100000942DDB5,10.60.2.42,,Systech 7710CS,Active,No connections in last 3 months,NO,9175411849@tsp17.sprintpcs.com
695342,A100000942DBAD,10.60.2.44,,Systech 7710CS,Active,No connections in last 3 months,NO,9175327196@tsp17.sprintpcs.com
695341,A100000942DBAC,10.60.2.39,,Systech 7710CS,Active,No connections in last 3 months,NO,9175313580@tsp18.sprintpcs.com
688473,A10000094261A9,10.60.2.41,,Systech 7710CS,Active,No connections in last 3 months,NO,9175237970@tsp17.sprintpcs.com
688676,A100000942610E,10.60.2.35,,Systech 7710CS,Active,No connections in last 3 months,NO,9174823221@tsp17.sprintpcs.com
695352,A100000942DBD9,10.60.2.29,,Systech 7710CS,Active,No connections in last 3 months,NO,9174496982@tsp17.sprintpcs.com
681526,A100000941EEED,10.60.2.33,,Systech 7710CS,Active,No connections in last 3 months,NO,9174056768@tsp18.sprintpcs.com
699576,A100000942C64D,10.60.2.32,,Systech 7710CS,Active,1/10/2018 22:21,NO,9173221835@tsp18.sprintpcs.com
699694,A100000942C74F,10.60.2.27,,Systech 7710CS,Active,3/1/2018 13:39,NO,9173126825@tsp17.sprintpcs.com
699460,A100000942C678,10.60.2.31,,Systech 7710CS,Active,No connections in last 3 months,NO,9173092783@tsp18.sprintpcs.com
699447,A100000942C67B,10.60.2.30,,Systech 7710CS,Active,2/20/2018 5:32,NO,9173042633@tsp18.sprintpcs.com
699470,A100000942C672,10.60.2.25,,Systech 7710CS,Active,No connections in last 3 months,NO,9172791935@tsp17.sprintpcs.com
699483,A100000942DFAB,10.60.53.53,,Systech 7710CS,Active,No connections in last 3 months,NO,9176846951@tsp17.sprintpcs.com
699513,A100000942DDF2,10.56.53.222,TD230525,Systech 7710CS,Active,No connections in last 3 months,NO,9172432555@tsp17.sprintpcs.com
699414,A100000942C5EA,10.60.2.19,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723324@tsp18.sprintpcs.com
688713,A10000094226BD,10.60.2.24,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723266@tsp17.sprintpcs.com
699615,A100000942DF8B,10.60.2.23,,Systech 7710CS,Active,No connections in last 3 months,NO,9172722791@tsp18.sprintpcs.com
699431,A100000942C64E,10.60.2.14,,Systech 7710CS,Active,No connections in last 3 months,NO,9172631122@tsp18.sprintpcs.com
699478,A100000942C5D0,10.60.2.8,,Systech 7710CS,Active,No connections in last 3 months,NO,9172618992@tsp17.sprintpcs.com
699423,A100000942C5DC,10.60.2.10,,Systech 7710CS,Active,No connections in last 3 months,NO,9172618890@tsp17.sprintpcs.com
699546,A100000942DFED,10.60.2.4,,Systech 7710CS,Active,No connections in last 3 months,NO,9172724638@tsp18.sprintpcs.com
699449,A100000942C5DA,10.60.2.3,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723977@tsp18.sprintpcs.com
695322,A100000942DBBF,10.60.1.244,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664787@tsp17.sprintpcs.com
695357,A100000942DBC7,10.60.1.241,,Systech 7710CS,Active,No connections in last 3 months,NO,9172663846@tsp18.sprintpcs.com
699566,A100000942DF7B,10.60.1.245,,Systech 7710CS,Active,No connections in last 3 months,NO,9172663084@tsp18.sprintpcs.com
699523,A100000942E028,10.60.53.23,,Systech 7710CS,Active,No connections in last 3 months,NO,9172758444@tsp17.sprintpcs.com
688543,A1000009426267,10.60.1.235,,Systech 7710CS,Active,No connections in last 3 months,NO,9175322308@tsp18.sprintpcs.com
688885,A10000094222A2,10.60.1.237,,Systech 7710CS,Active,No connections in last 3 months,NO,9175321994@tsp18.sprintpcs.com
688764,A1000009426391,10.60.1.224,,Systech 7710CS,Active,No connections in last 3 months,NO,9175320247@tsp17.sprintpcs.com
692653,A10000094298ED,10.60.1.221,,Systech 7710CS,Active,No connections in last 3 months,NO,9175320110@tsp17.sprintpcs.com
681670,A1000009420BC2,10.60.1.219,,Systech 7710CS,Active,No connections in last 3 months,NO,9175320015@tsp18.sprintpcs.com
688835,A1000009422296,10.60.1.220,,Systech 7710CS,Active,No connections in last 3 months,NO,9175319906@tsp17.sprintpcs.com
692630,A10000094298FC,10.60.1.228,,Systech 7710CS,Active,No connections in last 3 months,NO,9175319845@tsp18.sprintpcs.com
688592,A10000094261D4,10.60.1.153,,Systech 7710CS,Active,No connections in last 3 months,NO,9175319407@tsp18.sprintpcs.com
688837,A10000094222B5,10.60.53.16,,Systech 7710CS,Active,No connections in last 3 months,NO,9175234731@tsp17.sprintpcs.com
688806,A1000009426424,10.60.53.15,,Systech 7710CS,Active,No connections in last 3 months,NO,9172756776@tsp17.sprintpcs.com
688290,A10000094262E1,10.60.53.13,,Systech 7710CS,Active,No connections in last 3 months,NO,9174828969@tsp17.sprintpcs.com
680992,A1000009420A5A,10.60.52.247,,Systech 7710CS,Active,No connections in last 3 months,NO,9172438687@tsp17.sprintpcs.com
688560,A1000009426277,10.60.52.239,,Systech 7710CS,Active,No connections in last 3 months,NO,9174821080@tsp17.sprintpcs.com
688381,A10000094262CC,10.60.52.243,,Systech 7710CS,Active,No connections in last 3 months,NO,9172667198@tsp17.sprintpcs.com
688409,A100000942616B,10.60.1.213,,Systech 7710CS,Active,No connections in last 3 months,NO,9173125024@tsp18.sprintpcs.com
688658,A10000094260EA,10.60.1.216,,Systech 7710CS,Active,No connections in last 3 months,NO,9173124958@tsp17.sprintpcs.com
688340,A100000942628D,10.60.1.212,,Systech 7710CS,Active,No connections in last 3 months,NO,9173124153@tsp18.sprintpcs.com
688215,A100000942621E,10.60.1.215,,Systech 7710CS,Active,No connections in last 3 months,NO,9173123937@tsp17.sprintpcs.com
688294,A10000094262E3,10.60.1.211,,Systech 7710CS,Active,No connections in last 3 months,NO,9173122888@tsp18.sprintpcs.com
688341,A1000009426332,10.60.1.217,,Systech 7710CS,Active,No connections in last 3 months,NO,9173122539@tsp18.sprintpcs.com
688527,A10000094261F8,10.60.1.183,,Systech 7710CS,Active,No connections in last 3 months,NO,9173098448@tsp17.sprintpcs.com
688344,A100000942628B,10.60.1.187,,Systech 7710CS,Active,No connections in last 3 months,NO,9173097714@tsp18.sprintpcs.com
688311,A1000009426210,10.60.1.184,,Systech 7710CS,Active,No connections in last 3 months,NO,9173046472@tsp18.sprintpcs.com
688732,A10000094262BD,10.60.1.198,,Systech 7710CS,Active,No connections in last 3 months,NO,9172667492@tsp17.sprintpcs.com
688718,A10000094263AA,10.60.1.191,,Systech 7710CS,Active,No connections in last 3 months,NO,9172745502@tsp17.sprintpcs.com
688573,A100000942614F,10.60.1.193,,Systech 7710CS,Active,No connections in last 3 months,NO,9172745482@tsp18.sprintpcs.com
688761,A100000942639B,10.60.1.192,,Systech 7710CS,Active,No connections in last 3 months,NO,9172745423@tsp18.sprintpcs.com
688591,A10000094261E5,10.60.53.105,,Systech 7710CS,Active,No connections in last 3 months,NO,9172745276@tsp18.sprintpcs.com
688428,A100000942615D,10.60.52.229,,Systech 7710CS,Active,No connections in last 3 months,NO,9172745186@tsp18.sprintpcs.com
688388,A100000942632E,10.60.1.203,,Systech 7710CS,Active,No connections in last 3 months,NO,9172726338@tsp18.sprintpcs.com
688792,A10000094261DF,10.60.1.208,,Systech 7710CS,Active,No connections in last 3 months,NO,9172724556@tsp18.sprintpcs.com
688230,A10000094261D7,10.60.1.207,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723777@tsp17.sprintpcs.com
688620,A100000942619C,10.60.1.204,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721838@tsp18.sprintpcs.com
688411,A1000009426187,10.60.1.162,,Systech 7710CS,Active,No connections in last 3 months,NO,9174493176@tsp18.sprintpcs.com
688776,A1000009426430,10.60.1.166,,Systech 7710CS,Active,No connections in last 3 months,NO,9174493093@tsp17.sprintpcs.com
688443,A1000009426143,10.60.1.170,,Systech 7710CS,Active,No connections in last 3 months,NO,9174493087@tsp18.sprintpcs.com
688813,A10000094263A5,10.60.1.178,,Systech 7710CS,Active,No connections in last 3 months,NO,9174492097@tsp17.sprintpcs.com
688816,A100000942639E,10.60.1.176,,Systech 7710CS,Active,No connections in last 3 months,NO,9174491965@tsp18.sprintpcs.com
688780,A100000942634F,10.60.1.173,,Systech 7710CS,Active,No connections in last 3 months,NO,9174491869@tsp17.sprintpcs.com
688647,A10000094260DE,10.60.1.155,,Systech 7710CS,Active,No connections in last 3 months,NO,9174490217@tsp18.sprintpcs.com
688545,A10000094261CA,10.60.1.158,,Systech 7710CS,Active,No connections in last 3 months,NO,9174479931@tsp17.sprintpcs.com
688441,A100000942618C,10.60.53.103,,Systech 7710CS,Active,No connections in last 3 months,NO,5662121851@tsp17.sprintpcs.com
688712,A10000094260E1,10.60.1.147,,Systech 7710CS,Active,No connections in last 3 months,NO,9174065018@tsp18.sprintpcs.com
688232,A1000009426224,10.60.1.151,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664200@tsp17.sprintpcs.com
688313,A1000009426127,10.60.1.150,,Systech 7710CS,Active,3/6/2018 15:01,NO,9173345028@tsp17.sprintpcs.com
688400,A10000094261CF,10.60.1.149,,Systech 7710CS,Active,2/16/2018 17:58,NO,9173340601@tsp17.sprintpcs.com
688736,A10000094263B4,10.60.1.122,,Systech 7710CS,Active,No connections in last 3 months,NO,9174072192@tsp18.sprintpcs.com
688802,A1000009426352,10.60.1.118,,Systech 7710CS,Active,No connections in last 3 months,NO,9174071616@tsp18.sprintpcs.com
688482,A10000094261A0,10.60.1.138,,Systech 7710CS,Active,No connections in last 3 months,NO,9174057820@tsp17.sprintpcs.com
688642,A10000094261FD,10.60.1.140,,Systech 7710CS,Active,No connections in last 3 months,NO,9174053804@tsp17.sprintpcs.com
688470,A1000009426191,10.60.1.136,,Systech 7710CS,Active,No connections in last 3 months,NO,9174053166@tsp17.sprintpcs.com
688580,A1000009424718,10.60.1.128,,Systech 7710CS,Active,No connections in last 3 months,NO,9174051032@tsp18.sprintpcs.com
688778,A10000094262F0,10.60.52.222,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432786@tsp17.sprintpcs.com
688738,A10000094263B3,10.60.52.221,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432646@tsp17.sprintpcs.com
688329,A1000009426310,10.60.52.203,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432606@tsp18.sprintpcs.com
688358,A1000009426132,10.60.52.201,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432467@tsp18.sprintpcs.com
688456,A100000942630A,10.60.52.208,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432330@tsp17.sprintpcs.com
688269,A1000009426137,10.60.52.205,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432272@tsp17.sprintpcs.com
688365,A100000942621A,10.60.52.204,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432252@tsp17.sprintpcs.com
688238,A100000942624A,10.60.52.211,,Systech 7710CS,Active,No connections in last 3 months,NO,9174066093@tsp17.sprintpcs.com
688614,A10000094261E2,10.60.52.210,,Systech 7710CS,Active,No connections in last 3 months,NO,9174066037@tsp18.sprintpcs.com
681172,A1000009420869,10.60.1.108,,Systech 7710CS,Active,No connections in last 3 months,NO,9172665229@tsp17.sprintpcs.com
680981,A1000009420AC2,10.60.1.111,,Systech 7710CS,Active,No connections in last 3 months,NO,9172665221@tsp17.sprintpcs.com
678113,A100000941E591,10.60.1.104,,Systech 7710CS,Active,No connections in last 3 months,NO,9172665045@tsp17.sprintpcs.com
678131,A100000941E607,10.60.1.103,,Systech 7710CS,Active,No connections in last 3 months,NO,9172665043@tsp18.sprintpcs.com
668594,A100000941AAC1,10.60.1.102,,Systech 7710CS,Active,No connections in last 3 months,NO,9172665026@tsp17.sprintpcs.com
681518,A100000941E594,10.60.1.85,,Systech 7710CS,Active,1/11/2018 4:14,NO,9172664913@tsp18.sprintpcs.com
681522,A1000009420B6B,10.60.1.86,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664909@tsp18.sprintpcs.com
681480,A100000941EF5A,10.60.1.81,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664907@tsp17.sprintpcs.com
681453,A100000941EEF7,10.60.52.171,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664897@tsp18.sprintpcs.com
681403,A100000941EE97,10.60.52.176,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664895@tsp17.sprintpcs.com
681605,A100000941EF22,10.60.52.172,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664893@tsp18.sprintpcs.com
681457,A100000941EE70,10.60.52.177,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664891@tsp17.sprintpcs.com
681416,A100000941EEF9,10.60.52.175,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664881@tsp18.sprintpcs.com
681168,A10000094208EB,10.60.52.64,,Systech 7710CS,Active,1/29/2018 14:06,NO,9172664865@tsp18.sprintpcs.com
681674,A1000009420BCB,10.60.53.52,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664850@tsp17.sprintpcs.com
698247,A1000009413F96,10.60.1.98,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664667@tsp18.sprintpcs.com
698249,A100000941405B,10.60.1.95,,Systech 7710CS,Active,No connections in last 3 months,NO,9172664663@tsp18.sprintpcs.com
681800,A1000009420BBF,10.60.1.42,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432692@tsp18.sprintpcs.com
681212,A1000009420C2F,10.56.59.102,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432593@tsp18.sprintpcs.com
681565,A100000941EEE6,10.60.52.184,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432441@tsp17.sprintpcs.com
681459,A100000941EF42,10.60.52.182,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432439@tsp18.sprintpcs.com
681363,A100000941EF45,10.60.52.183,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432432@tsp17.sprintpcs.com
681287,A1000009420C3F,10.60.52.79,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432236@tsp18.sprintpcs.com
681175,A100000942090B,10.60.52.75,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432230@tsp17.sprintpcs.com
681153,A100000942088D,10.60.52.76,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432215@tsp17.sprintpcs.com
680962,A1000009420AC1,10.60.52.78,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432172@tsp18.sprintpcs.com
680935,A1000009420AE1,10.60.52.70,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432170@tsp17.sprintpcs.com
681082,A100000942099E,10.60.52.69,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432168@tsp18.sprintpcs.com
681111,A10000094208D3,10.60.52.67,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432165@tsp17.sprintpcs.com
681052,A1000009420998,10.60.52.77,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432163@tsp18.sprintpcs.com
681126,A10000094208E9,10.60.52.71,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432161@tsp17.sprintpcs.com
680943,A1000009420AC6,10.60.52.73,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432157@tsp17.sprintpcs.com
680912,A1000009420AA6,10.60.52.72,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432155@tsp18.sprintpcs.com
680964,A1000009420A03,10.60.52.68,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432153@tsp17.sprintpcs.com
681084,A1000009420988,10.60.1.32,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432124@tsp18.sprintpcs.com
698223,A1000009413EE8,10.60.1.35,,Systech 7710CS,Active,No connections in last 3 months,NO,9172432138@tsp18.sprintpcs.com
680960,A1000009420A5B,10.60.1.71,,Systech 7710CS,Active,No connections in last 3 months,NO,9172430838@tsp18.sprintpcs.com
680939,A1000009420AA1,10.60.1.75,,Systech 7710CS,Active,No connections in last 3 months,NO,9172430835@tsp17.sprintpcs.com
681284,A1000009420C36,10.60.1.72,,Systech 7710CS,Active,No connections in last 3 months,NO,9172430833@tsp18.sprintpcs.com
680906,A1000009420AAC,10.60.1.78,,Systech 7710CS,Active,No connections in last 3 months,NO,9172430818@tsp17.sprintpcs.com
677888,A100000941E685,10.60.1.45,,Systech 7710CS,Active,No connections in last 3 months,NO,9172611931@tsp18.sprintpcs.com
673226,A100000941E326,10.60.1.29,,Systech 7710CS,Active,2/5/2018 4:26,NO,9172721413@tsp18.sprintpcs.com
673357,A100000941E3CF,10.60.1.30,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721176@tsp18.sprintpcs.com
673170,A100000941E369,10.60.53.62,,Systech 7710CS,Active,No connections in last 3 months,NO,6463423170@tsp17.sprintpcs.com
673225,A100000941E36A,10.60.1.28,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721420@tsp17.sprintpcs.com
669075,A1000009410281,10.60.1.13,,Systech 7710CS,Active,No connections in last 3 months,NO,9172724323@tsp18.sprintpcs.com
673323,A100000941E409,10.60.1.7,,Systech 7710CS,Active,No connections in last 3 months,NO,9172724336@tsp18.sprintpcs.com
669560,A100000941CE56,10.60.1.21,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723654@tsp18.sprintpcs.com
673272,A100000941E40E,10.60.1.19,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723567@tsp18.sprintpcs.com
673237,A100000941E35F,10.60.1.24,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723604@tsp18.sprintpcs.com
673231,A100000941E370,10.60.1.20,,Systech 7710CS,Active,No connections in last 3 months,NO,9172723592@tsp17.sprintpcs.com
669063,A100000941029C,10.60.52.65,,Systech 7710CS,Active,No connections in last 3 months,NO,9172725294@tsp17.sprintpcs.com
668657,A10000094103E1,10.60.0.45,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721452@tsp18.sprintpcs.com
668950,A1000009410446,10.60.0.43,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721480@tsp18.sprintpcs.com
669629,A100000941CD98,10.60.52.10,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721431@tsp18.sprintpcs.com
668888,A100000941A9A0,10.60.0.38,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721338@tsp18.sprintpcs.com
669674,A100000941CCFC,10.60.0.32,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721334@tsp18.sprintpcs.com
668717,A100000941AA72,10.60.0.158,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721316@tsp18.sprintpcs.com
669546,A100000941CE40,10.60.0.50,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721485@tsp17.sprintpcs.com
669581,A100000941CDC1,10.60.0.49,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721475@tsp17.sprintpcs.com
668746,A100000941AA18,10.60.0.48,,Systech 7710CS,Active,No connections in last 3 months,NO,9172721478@tsp17.sprintpcs.com
